size,rerun,setup,run
8554.690825645373,8,1244.8396110442266,214.65369554854348
8554.690825645373,9,1379.531328545668,256.8368681908787
8554.690825645373,10,1319.8029280208657,233.1759312703758
8554.690825645373,11,1220.7253555784905,221.61619147200153
8554.690825645373,12,1390.3303161283702,261.68333206023453
8554.690825645373,13,1095.9521730339918,195.35773227361742
8554.690825645373,14,1076.6688344116922,199.7494748585595
8554.690825645373,15,1453.545809361488,277.2083817326148
8554.690825645373,16,967.5847051287849,178.53924018169008
8554.690825645373,17,916.5203231536427,168.75373165705153
8554.690825645373,18,1259.0072767694057,240.53961059951715
8554.690825645373,19,886.1241340569569,168.19123324558652
8554.690825645373,20,870.1964982397126,159.84236343185927
8554.690825645373,21,1168.9020917065839,226.87786613884776
8554.690825645373,22,1103.7847179342857,214.04934875152057
8554.690825645373,23,832.28115955469,153.56253390968047
8554.690825645373,24,1037.2783985832205,199.51603567990287
8554.690825645373,25,984.5340026493135,210.33746708949633
8554.690825645373,26,786.6757708911473,146.15513587607362
8554.690825645373,27,971.367425119435,195.28420536156182
8554.690825645373,28,927.6660211038438,180.07757748320293
8554.690825645373,29,927.8918621119383,178.56355432748907
8554.690825645373,30,919.2037632063424,171.25130876830713
8554.690825645373,31,882.0279018594179,171.31817266925432
9228.465099638717,0,1357.7750866165752,246.62606136843945
9228.465099638717,1,899.3955018939104,179.4825013820385
9228.465099638717,2,1345.8141593325438,246.04048186614372
9228.465099638717,3,842.219146530042,166.87195361017163
9228.465099638717,4,1342.9793433888801,228.71669093516226
9228.465099638717,5,1168.6855705205219,214.57197688026378
9228.465099638717,6,1111.089318677861,197.39934868164772
9228.465099638717,7,1410.551360324222,278.7248986942258
9228.465099638717,8,951.2700005056829,181.55651908632058
9228.465099638717,9,1400.6437539115825,282.60842641124594
9228.465099638717,10,1305.5295620581223,260.53736716132
9228.465099638717,11,1356.8628005636833,236.32987462729656
9228.465099638717,12,1183.768902201047,222.38302662924337
9228.465099638717,13,1301.7035737037445,263.0407086975961
9228.465099638717,14,1214.8691986101687,243.82212813353857
9228.465099638717,15,1134.8962028810206,230.1068462710157
9228.465099638717,16,1318.1066264720673,259.22338917374816
9228.465099638717,17,1375.7579253885933,259.09357343656274
9228.465099638717,18,1271.583722027556,243.94262487790436
9228.465099638717,19,1263.3669710097763,234.16461748168715
9228.465099638717,20,1197.3499255507377,229.95752566513792
9228.465099638717,21,1139.1501063824314,215.7370677034843
9228.465099638717,22,1263.5685213195968,232.4063619294572
9228.465099638717,23,1065.9622043090474,218.72673063248862
9228.465099638717,24,1224.2324024655297,232.3643181013871
9228.465099638717,25,980.0196351562367,184.7206422297394
9228.465099638717,26,975.5157442544196,185.01657443195438
9228.465099638717,27,795.5472465607978,157.28422704408604
9228.465099638717,28,1259.271165305155,232.5385615950384
9228.465099638717,29,800.0550384363535,151.99277288862612
9228.465099638717,30,1235.175934126494,229.40694656610674
9228.465099638717,31,761.9854357227067,146.72472457559698
9955.306372960002,0,741.3726633312577,147.80901208593193
9955.306372960002,1,736.2586067575411,145.80405118847384
9955.306372960002,2,1251.2239737626853,256.3457019194896
9955.306372960002,3,733.1852709049044,144.07833835188418
9955.306372960002,4,1157.840609637892,246.89034248869672
9955.306372960002,5,1136.9480331356826,213.7595690455151
9955.306372960002,6,1058.8456653258995,200.78688943509334
9955.306372960002,7,1304.8805846180655,229.50614621021066
9955.306372960002,8,916.4033389047216,172.87745203649442
9955.306372960002,9,886.3140589993222,170.5972610358783
9955.306372960002,10,1211.6707962663586,229.08747501679355
9955.306372960002,11,840.2260750829037,164.9014041857048
9955.306372960002,12,736.3630736580097,144.59585130497555
9955.306372960002,13,732.6970890430985,144.3672295112574
9955.306372960002,14,731.3976815195755,143.0360801218228
9955.306372960002,15,729.5871897752978,147.27984705548056
9955.306372960002,16,1277.580972750953,258.7375921444531
9955.306372960002,17,1150.5010062884198,217.37914624887205
9955.306372960002,18,1063.2414115099507,204.33605192957663
9955.306372960002,19,1327.4007353397897,249.35586178870216
9955.306372960002,20,1169.5033345858012,232.54211505614114
9955.306372960002,21,1264.7566562289853,261.05434656023334
9955.306372960002,22,1226.300180289695,242.99402844804035
9955.306372960002,23,1232.127223459111,240.3668867991366
9955.306372960002,24,1366.2627236609958,268.24026302728527
9955.306372960002,25,1238.68232056564,237.75260261490595
9955.306372960002,26,1368.3342822075026,289.8297542943526
9955.306372960002,27,1336.922391072803,257.31443152345184
9955.306372960002,28,1368.9059371407407,299.7675699972142
9955.306372960002,29,1276.5238480773633,268.6115223197204
9955.306372960002,30,1081.7790629981316,211.28390440229106
9955.306372960002,31,1326.6847352758075,255.45883820387553
10739.39424481087,0,937.701212046094,196.7186371820551
10739.39424481087,1,928.5738816058914,193.2038206905906
10739.39424481087,2,874.5543543611109,181.83558173623885
10739.39424481087,3,834.0343780868193,175.07952098029276
10739.39424481087,4,823.6723411354549,162.9430822735214
10739.39424481087,5,787.7371672138464,160.78281145459604
10739.39424481087,6,749.2448658254565,154.74131614108242
10739.39424481087,7,1313.6269773145334,280.27204620543364
10739.39424481087,8,1184.2626976978047,233.64148319747142
10739.39424481087,9,1180.5852090890703,235.90511180126776
10739.39424481087,10,1138.2647588253503,252.48630771797806
10739.39424481087,11,1262.307881708531,240.52771889328204
10739.39424481087,12,1149.4992844652204,228.12813685313643
10739.39424481087,13,1071.3394757399208,212.90130037872225
10739.39424481087,14,1000.0497937944115,202.57166748964175
10739.39424481087,15,1322.8222817934352,285.03693320310816
10739.39424481087,16,1331.5954023114311,286.6703586645559
10739.39424481087,17,1297.3753158128309,263.3333813372641
10739.39424481087,18,1278.4357932137532,243.53328878523348
10739.39424481087,19,1199.5220313496243,253.50647698919127
10739.39424481087,20,1101.0441306513596,243.34836215392374
10739.39424481087,21,1029.663382117018,223.88096993103196
10739.39424481087,22,974.1316652989898,208.84986144202213
10739.39424481087,23,936.8715563134809,197.2118679806692
10739.39424481087,24,896.0684169546914,195.9542551496172
10739.39424481087,25,845.162007567201,189.57195849139381
10739.39424481087,26,803.0890572964423,177.10272634036218
10739.39424481087,27,780.1251922610227,172.6283585217845
10739.39424481087,28,766.0242107207303,162.1689231533255
10739.39424481087,29,1365.232960609894,279.5857877599388
10739.39424481087,30,1316.4642881819245,285.08674979311354
10739.39424481087,31,1186.747195369812,236.6207946251583
11585.237502960395,0,1086.8740495637162,216.992961892893
11585.237502960395,1,1010.9753897584848,213.26520059417433
11585.237502960395,2,948.4957038810882,189.95329180240483
11585.237502960395,3,891.5537551440485,191.99917131017872
11585.237502960395,4,843.5076102240358,177.16373958458126
11585.237502960395,5,844.1681059625173,179.70594038041943
11585.237502960395,6,1281.9290063069475,287.06066657245367
11585.237502960395,7,1167.7268589912867,254.48205090716806
11585.237502960395,8,1200.0933944122637,243.47105523552966
11585.237502960395,9,1138.887657385396,253.68595156111294
11585.237502960395,10,1111.5896412748773,250.65847802066654
11585.237502960395,11,1008.5577440267642,214.9801416987415
11585.237502960395,12,896.5218880791991,189.92791467915424
11585.237502960395,13,846.1119590768143,183.1674145184984
11585.237502960395,14,812.6978836294114,174.18857399205953
11585.237502960395,15,791.0637997415364,162.2991327989202
11585.237502960395,16,760.695842251662,164.24367644718322
11585.237502960395,17,722.9700727205396,154.5214761063427
11585.237502960395,18,746.1816814537473,152.8576345152597
11585.237502960395,19,721.7802826971173,153.25848948252414
11585.237502960395,20,694.3167110682494,148.74515948073187
11585.237502960395,21,686.5088435146592,149.8867847600255
11585.237502960395,22,1273.5557640686927,280.2706460847512
11585.237502960395,23,1141.0031081902446,250.27997909055142
11585.237502960395,24,1207.6693288700228,235.64782330119596
11585.237502960395,25,1106.5364863451625,223.14725954814443
11585.237502960395,26,1106.970486942795,248.66715069620687
11585.237502960395,27,1158.5053820925436,243.55512774589045
11585.237502960395,28,1033.5450608535473,215.25575106792223
11585.237502960395,29,970.0011758177951,201.3081733891125
11585.237502960395,30,1289.9350571087803,293.4449983551297
11585.237502960395,31,1160.4449193695532,242.21670028628614
12497.700050899259,0,1031.3952125193234,218.82802346526287
12497.700050899259,1,1167.9787433328331,272.06589901758304
12497.700050899259,2,1110.3055717040952,219.9767148197947
12497.700050899259,3,1238.3452104762594,275.4841279577892
12497.700050899259,4,1209.636808247148,248.24135539856925
12497.700050899259,5,1099.8183621002313,232.09422439221424
12497.700050899259,6,1261.0590697338732,293.4037450943747
12497.700050899259,7,1171.692226598633,277.16651751061636
12497.700050899259,8,1196.1716907203524,263.3808610059539
12497.700050899259,9,1259.2999460622807,295.61823255104946
12497.700050899259,10,1256.3173972854506,295.65807988279624
12497.700050899259,11,1143.7153989762703,265.67808368557274
12497.700050899259,12,1003.0494370120524,212.78699194006097
12497.700050899259,13,924.8258441894949,204.92074458257807
12497.700050899259,14,830.3601428851136,187.76734842753316
12497.700050899259,15,810.8968817243133,175.75233771448637
12497.700050899259,16,785.9921393531276,166.5738489099206
12497.700050899259,17,743.5899375206496,166.3626100428292
12497.700050899259,18,1244.6551714833909,288.6291065803302
12497.700050899259,19,689.0747869549281,156.86054170094616
12497.700050899259,20,684.2867059675232,154.76191556228213
12497.700050899259,21,703.1162505270493,173.30740785734827
12497.700050899259,22,699.2329760203526,168.54493158110597
12497.700050899259,23,700.3078938008472,166.4607080924709
12497.700050899259,24,1113.9611243108895,241.04067050186902
12497.700050899259,25,700.8086259335206,168.67295513691892
12497.700050899259,26,700.6165905998012,166.61337618277784
12497.700050899259,27,696.621295481768,168.14773849919624
12497.700050899259,28,697.0889015193749,165.18143271100982
12497.700050899259,29,695.7016062626966,163.50240377652278
12497.700050899259,30,1238.6636690713442,263.574096560509
12497.700050899259,31,697.7117361184049,165.77098118552854
13482.02887703728,0,656.3599648619511,151.0469988288224
13482.02887703728,1,654.3267397257338,155.24369656000496
13482.02887703728,2,1171.5015702792969,257.92698055429213
13482.02887703728,3,1088.5194011856306,227.11373992197488
13482.02887703728,4,984.2171472129319,215.13394062966742
13482.02887703728,5,1092.6410360305642,244.75336984481638
13482.02887703728,6,1047.7483121297232,242.36678542985473
13482.02887703728,7,966.0817462113483,230.83180049410262
13482.02887703728,8,896.6238027118396,206.20338565918595
13482.02887703728,9,761.8595163740056,177.27776893215082
13482.02887703728,10,723.5597912577462,167.05111823606518
13482.02887703728,11,1213.167999354877,290.6820654178282
13482.02887703728,12,1108.4987383059345,262.41443571047006
13482.02887703728,13,1100.323114221066,248.84370376287563
13482.02887703728,14,1054.6931867367991,263.4487755807659
13482.02887703728,15,1055.2340548855404,257.11782934274265
13482.02887703728,16,980.1839263604967,217.99493435337143
13482.02887703728,17,817.9657602412288,186.1882972432576
13482.02887703728,18,1183.0443433603614,246.43605426916434
13482.02887703728,19,1026.6254527591252,235.1444303312208
13482.02887703728,20,960.2449392501921,217.4673431380674
13482.02887703728,21,1212.1039903595818,276.0983553699376
13482.02887703728,22,1053.3052650693214,233.93407837686527
13482.02887703728,23,1096.9163569429957,250.4194309916003
13482.02887703728,24,1097.3923980536129,251.13327013908884
13482.02887703728,25,1025.4153974960198,233.18730650062727
13482.02887703728,26,954.1494175190401,219.41133838084866
13482.02887703728,27,908.4247713532125,196.85145494089875
13482.02887703728,28,849.1969646719768,193.77862366469813
13482.02887703728,29,1180.4742554072777,264.2267742110659
13482.02887703728,30,1224.0619086722022,300.06818980267735
13482.02887703728,31,1119.2009850757624,269.8026412178513
14543.884226777262,0,1006.028222712425,240.65001793372718
14543.884226777262,1,939.1435456322121,214.77900616458473
14543.884226777262,2,879.941616726952,209.64908359117516
14543.884226777262,3,1178.1647689722374,277.00000475682407
14543.884226777262,4,1055.4026531467575,266.84425834844325
14543.884226777262,5,1071.3303101871993,252.1069298151636
14543.884226777262,6,1027.5884190884851,248.05141073372013
14543.884226777262,7,943.9942443107749,231.24922803000445
14543.884226777262,8,904.4413992089909,231.0853790909698
14543.884226777262,9,896.9689799910279,229.2002568242839
14543.884226777262,10,901.2826144384537,227.91903100390147
14543.884226777262,11,852.0362103257672,216.42444005465515
14543.884226777262,12,802.170851891138,204.55333345700194
14543.884226777262,13,798.7855114117804,202.8731770683111
14543.884226777262,14,1186.0929123899157,295.9117339559328
14543.884226777262,15,1099.9620012476466,277.50234648934065
14543.884226777262,16,1033.3124057967075,259.72855264106
14543.884226777262,17,989.6004241770029,244.9819418556739
14543.884226777262,18,1193.6789188706925,301.17456462802215
14543.884226777262,19,1071.8792694525173,255.12936861587045
14543.884226777262,20,988.1214520080415,224.30190925157456
14543.884226777262,21,934.0528147899186,220.27801858471602
14543.884226777262,22,788.6797516499283,187.61535484284002
14543.884226777262,23,781.4690919413672,177.40845291173918
14543.884226777262,24,1184.9346935992996,297.2504409819522
14543.884226777262,25,1092.631634865624,271.37076577751037
14543.884226777262,26,1002.0426299301835,237.08962105538419
14543.884226777262,27,957.4736557900727,225.0429767567845
14543.884226777262,28,875.7310496566192,211.79589660984
14543.884226777262,29,828.2711696660213,197.96355327822798
14543.884226777262,30,779.8233142641817,186.92448025642796
14543.884226777262,31,738.89092022711,176.90239827838002
15689.372150965432,0,689.6430205037999,170.8659833041847
15689.372150965432,1,660.0977974356176,161.13608471225118
15689.372150965432,2,632.0207019494931,153.62067881420543
15689.372150965432,3,1142.232578051076,275.15505135967834
15689.372150965432,4,824.8958515018473,249.47524746929716
15689.372150965432,5,672.8183829427769,164.47516032954897
15689.372150965432,6,657.8616340211472,163.1142390769617
15689.372150965432,7,1155.9113918324672,279.9306408019486
15689.372150965432,8,966.5957218732184,234.9918125801568
15689.372150965432,9,858.3957261267002,208.97611252074532
15689.372150965432,10,810.3875590214504,179.8027335227951
15689.372150965432,11,723.938720473342,177.86384140478717
15689.372150965432,12,1149.5941855703986,277.73552428175816
15689.372150965432,13,1049.0161009398485,258.78154721125435
15689.372150965432,14,975.5814224253801,245.28075202570793
15689.372150965432,15,1052.282515905781,253.21446656841132
15689.372150965432,16,869.7366515817097,212.2909679209214
15689.372150965432,17,1169.333471312368,294.7448091296275
15689.372150965432,18,1080.241569702144,266.96326402980156
15689.372150965432,19,1177.260238477002,300.6904262711178
15689.372150965432,20,1018.5090803022796,261.6276776727115
15689.372150965432,21,1048.6326566603634,266.4500503764748
15689.372150965432,22,945.4384698935988,249.19556769895465
15689.372150965432,23,885.1120278350644,232.83914517734286
15689.372150965432,24,1080.1761751159152,277.7680303626321
15689.372150965432,25,983.1591635138075,249.31526656146679
15689.372150965432,26,944.5444251947397,245.5608142205313
15689.372150965432,27,883.9092391053167,232.5323770062721
15689.372150965432,28,831.8940920269307,220.1916027460296
15689.372150965432,29,1162.0068556330448,285.0776281525566
15689.372150965432,30,1098.0768914286912,236.6452248231957
15689.372150965432,31,1127.270475186714,255.89105551001637
16925.079617883806,0,1020.348050933379,181.31814261939078
16925.079617883806,1,1457.9686806274146,262.16609316930317
16925.079617883806,2,1404.2065701651081,244.63695849471574
16925.079617883806,3,1394.6903372352606,241.03071253440092
16925.079617883806,4,1238.5268768750975,218.85385969387465
16925.079617883806,5,1396.8815233825217,238.33459523213529
16925.079617883806,6,1269.6137616566643,239.79467698997163
16925.079617883806,7,1146.0127478221686,215.68158510420196
16925.079617883806,8,1047.8314076148147,202.8263427708011
16925.079617883806,9,989.0472823721354,191.55218605732983
16925.079617883806,10,962.2630065970901,182.04014808559182
16925.079617883806,11,935.3563089459425,179.88736648440513
16925.079617883806,12,931.3901237630339,179.70326099891557
16925.079617883806,13,888.9175318326285,172.37130139803568
16925.079617883806,14,843.2964761311166,165.49877833604114
16925.079617883806,15,806.2064290428484,157.38324782740688
16925.079617883806,16,806.705333638315,155.45545778229987
16925.079617883806,17,803.8494534243792,155.27206130381475
16925.079617883806,18,803.4186135013401,155.3094023393826
16925.079617883806,19,804.9453419175951,155.28647777957195
16925.079617883806,20,1430.488514477499,253.75939711750698
16925.079617883806,21,1226.81863062315,200.13353416788956
16925.079617883806,22,1343.1228988713206,238.84933431736798
16925.079617883806,23,1203.411355210313,230.14497349153572
16925.079617883806,24,1112.2930836974006,206.6743601196343
16925.079617883806,25,1023.3150679952626,193.5837274607551
16925.079617883806,26,990.3589453303731,192.00760488985665
16925.079617883806,27,1423.4898472526288,259.2558557516928
16925.079617883806,28,1381.4389963220387,235.10896786537754
16925.079617883806,29,1236.5683631931308,215.91384398207725
16925.079617883806,30,1077.8216948961615,189.90144049921275
16925.079617883806,31,1413.0818016790136,259.74294356375185
18258.1123906911,0,1290.4646162662907,241.99664814489378
18258.1123906911,1,1388.2705647558216,267.75133679714173
18258.1123906911,2,1185.0958377839725,203.31685557443802
18258.1123906911,3,1370.6260244492207,269.60125420794816
18258.1123906911,4,1346.1444137309136,242.5613286430408
18258.1123906911,5,1365.1465971207413,245.13026890347618
18258.1123906911,6,1229.1731762721677,243.39011092218348
18258.1123906911,7,1109.0777385248375,216.92779161658348
18258.1123906911,8,1387.6646423163454,263.78597616999866
18258.1123906911,9,1170.7374531716803,213.80939696648653
18258.1123906911,10,1038.575872151384,189.91607269149628
18258.1123906911,11,971.4650463562307,180.26660859411095
18258.1123906911,12,907.9705308667179,166.88110658982905
18258.1123906911,13,845.0861551201109,160.4591941001359
18258.1123906911,14,801.5687321248894,154.88107091737325
18258.1123906911,15,1374.8784903306107,260.3016072145071
18258.1123906911,16,1160.0107692840375,209.04948541920578
18258.1123906911,17,1289.6379152537756,231.1874256044179
18258.1123906911,18,1097.378007718661,200.69478824482684
18258.1123906911,19,1310.1921758459787,241.12952674366548
18258.1123906911,20,1100.0205043233263,201.29402872302538
18258.1123906911,21,1047.191384896294,200.12484980993665
18258.1123906911,22,911.9447642621151,163.4751685240898
18258.1123906911,23,845.367892897266,160.86339798726735
18258.1123906911,24,766.008867769414,149.76027869091786
18258.1123906911,25,766.2012206219351,146.05803398163107
18258.1123906911,26,764.3605046004293,146.44646405853297
18258.1123906911,27,1348.7722319288375,233.1392155396233
18258.1123906911,28,1164.9037175849553,204.09848073341536
18258.1123906911,29,1095.5837368050531,196.50706070958705
18258.1123906911,30,1397.105705900108,263.2825287268398
18258.1123906911,31,1227.5895514493332,246.66224545184386
19696.135888121087,0,1267.9487561345397,240.78428514804548
19696.135888121087,1,1199.131552206866,215.73140153661583
19696.135888121087,2,1065.049211640118,191.7018658607656
19696.135888121087,3,917.9332993383769,182.72193187753837
19696.135888121087,4,1240.8863413021222,249.24137545987975
19696.135888121087,5,1229.2652801305221,226.91547344042795
19696.135888121087,6,1152.5068738833452,226.65196997815085
19696.135888121087,7,1335.7013857660618,266.93773996405713
19696.135888121087,8,1277.4950448618326,247.1080636144156
19696.135888121087,9,1020.2985557243255,199.91769057476927
19696.135888121087,10,908.7642419645942,183.49121982752345
19696.135888121087,11,859.4656381412111,171.46632309928535
19696.135888121087,12,792.3817183558646,158.1502086345095
19696.135888121087,13,1327.8082639434326,261.3647686653467
19696.135888121087,14,1126.812443114048,201.10081604325543
19696.135888121087,15,1251.2026795501004,252.01917920325243
19696.135888121087,16,1114.4414378882486,229.41205450989835
19696.135888121087,17,1039.6422484244647,195.7610884643332
19696.135888121087,18,1304.1490039420307,264.4124730648783
19696.135888121087,19,1320.8200404268082,245.20779240321966
19696.135888121087,20,1296.8176166678859,248.0975978109051
19696.135888121087,21,1305.1022366018096,244.76212122944926
19696.135888121087,22,1310.439120983451,246.8892389665516
19696.135888121087,23,1157.0746226291417,211.9034425690159
19696.135888121087,24,1317.0376741584614,243.08757957379936
19696.135888121087,25,1160.264436121335,217.6432486224552
19696.135888121087,26,991.4703122949913,190.1887771935629
19696.135888121087,27,1332.0673734701186,266.6610359429762
19696.135888121087,28,1162.6940497405656,204.2966205582904
19696.135888121087,29,1221.7914283640555,228.42013405854814
19696.135888121087,30,1076.520497240674,213.7477129480555
19696.135888121087,31,1005.8778591159464,181.0465778798082
21247.419263402142,0,833.0333100964989,170.22283766150326
21247.419263402142,1,755.1445096034167,156.26010664357648
21247.419263402142,2,1267.2230761868407,263.28571628629237
21247.419263402142,3,1067.0140556340614,200.8437329304482
21247.419263402142,4,1191.2132803627524,253.59738673209696
21247.419263402142,5,1065.2368044991415,221.49438205449354
21247.419263402142,6,1197.0725331245424,253.31452885060583
21247.419263402142,7,1032.856636749308,192.81245167767375
21247.419263402142,8,1284.691268224605,243.27236808958006
21247.419263402142,9,1183.8636818979176,229.29194080485783
21247.419263402142,10,1182.3862318786548,229.477469218974
21247.419263402142,11,1077.9759986875965,229.2291096448261
21247.419263402142,12,1008.794843942282,220.0455943396946
21247.419263402142,13,1196.7926873735696,249.5758159737517
21247.419263402142,14,1132.5939259574227,236.34635047889182
21247.419263402142,15,1009.0441448072169,222.4963860972467
21247.419263402142,16,1199.9507179639284,248.48890750201187
21247.419263402142,17,1031.0616893475928,192.02849764572736
21247.419263402142,18,927.4801215008632,197.28843056343948
21247.419263402142,19,873.8160512500356,176.993165776023
21247.419263402142,20,826.0378252257306,170.97624680741177
21247.419263402142,21,788.7381423713009,164.00805936946628
21247.419263402142,22,742.3060563014734,151.42074244949242
21247.419263402142,23,1282.671164066641,264.7938523852112
21247.419263402142,24,1227.2947446806568,242.94075134532272
21247.419263402142,25,1308.0866271544407,271.0320688178443
21247.419263402142,26,1300.376937899042,271.98324315809987
21247.419263402142,27,1133.2152249413768,240.5043613368116
21247.419263402142,28,1279.9193945799482,268.61473994776975
21247.419263402142,29,1121.9427971217522,234.50259714987095
21247.419263402142,30,1009.3087416474403,206.71536366608717
21247.419263402142,31,948.9237139838708,205.94406999522582
22920.88295486769,0,1247.293965781914,266.8743613430886
22920.88295486769,1,1157.4349056376977,255.18685346970148
22920.88295486769,2,995.6432762618997,201.51588440527692
22920.88295486769,3,884.4436333415682,182.43189009051582
22920.88295486769,4,771.5050958036742,160.61143923856534
22920.88295486769,5,729.8760712203361,155.8158124637837
22920.88295486769,6,699.070800699549,150.41043605468298
22920.88295486769,7,695.0551613290572,147.49571413356205
22920.88295486769,8,690.937431650587,146.99608242118214
22920.88295486769,9,689.6341659754025,145.02076584680975
22920.88295486769,10,688.5235630352747,145.3746789144683
22920.88295486769,11,688.5123941810685,145.61829954684075
22920.88295486769,12,687.770712456439,144.80820859019823
22920.88295486769,13,1209.0227088793213,233.0085629997856
22920.88295486769,14,1042.9937645540408,205.16504574712818
22920.88295486769,15,864.981555860593,173.77812224088436
22920.88295486769,16,749.6176318264866,145.8317293701871
22920.88295486769,17,1095.949665179249,217.97641957501284
22920.88295486769,18,1173.6819237274137,233.0737437348795
22920.88295486769,19,1027.6697911847946,205.90131755800167
22920.88295486769,20,880.9300252419772,182.36391714187036
22920.88295486769,21,833.1960002415291,173.79888932917396
22920.88295486769,22,1195.7491364519822,235.217901972447
22920.88295486769,23,1064.7035739440112,218.04037871667796
22920.88295486769,24,994.3947205209909,207.7508100092075
22920.88295486769,25,1194.5905423414372,235.08274138521745
22920.88295486769,26,1135.3868021246226,219.0130288560246
22920.88295486769,27,981.9528787053187,193.8745121097649
22920.88295486769,28,1131.9905106225333,219.63307477781495
22920.88295486769,29,1169.794071755242,233.40060723375746
22920.88295486769,30,1045.7572270316741,205.54360882504648
22920.88295486769,31,1218.697728835431,259.4546646265673
24726.14998169064,0,1093.8853003815127,221.09580359449905
24726.14998169064,1,907.877733356089,184.7666540639347
24726.14998169064,2,1165.4490497444458,236.80589191345052
24726.14998169064,3,1099.8300188317705,221.39508188915792
24726.14998169064,4,996.199530385433,215.88577291461593
24726.14998169064,5,893.3857885824248,204.117543723437
24726.14998169064,6,823.8043534914789,185.4643769206178
24726.14998169064,7,761.5057748150311,176.50050667943094
24726.14998169064,8,723.549441107804,162.03266594139058
24726.14998169064,9,691.2158994690124,162.7311976583295
24726.14998169064,10,691.7937492357808,162.7870090159821
24726.14998169064,11,1182.7720458565445,263.3793778983913
24726.14998169064,12,1075.5711673549267,206.99615604491467
24726.14998169064,13,1095.198565892886,243.4139566595185
24726.14998169064,14,964.6989530381002,213.28621738140123
24726.14998169064,15,877.9978693033723,191.6651400848602
24726.14998169064,16,801.388004791401,182.08237041892133
24726.14998169064,17,749.5998371652964,169.88953003644193
24726.14998169064,18,706.0172332905335,158.98083619612586
24726.14998169064,19,683.7310302056195,159.67257348691578
24726.14998169064,20,685.435945852868,158.85368336390863
24726.14998169064,21,684.6691463303366,158.52981571747236
24726.14998169064,22,1190.0365007002224,260.3153343632635
24726.14998169064,23,980.9662651872962,192.0221710017857
24726.14998169064,24,764.3337929275065,166.62213903299724
24726.14998169064,25,704.026223770796,144.10670495157967
24726.14998169064,26,664.3227519109657,144.05914396853657
24726.14998169064,27,662.885083692245,143.3578621267278
24726.14998169064,28,664.1109922959881,143.71618722006264
24726.14998169064,29,664.194143130288,144.1790170584513
24726.14998169064,30,663.4986850823212,143.35915630313715
24726.14998169064,31,664.7334911488786,143.43065954975293
26673.601279710787,0,651.3944561815237,145.49441447008385
26673.601279710787,1,648.1278556544221,145.28012019687867
26673.601279710787,2,1138.545773461051,261.8302615669797
26673.601279710787,3,947.9848909353634,194.39407321215762
26673.601279710787,4,1073.2271844287834,245.5240269704972
26673.601279710787,5,1035.1717306730088,221.24099172498336
26673.601279710787,6,879.6774666436947,194.1093347578201
26673.601279710787,7,1132.33525099493,237.99171073418813
26673.601279710787,8,1059.198707505998,220.51443066572583
26673.601279710787,9,1154.6181813636952,263.8563096972375
26673.601279710787,10,1157.7769974199316,265.94954035681366
26673.601279710787,11,1140.8803663548636,260.9343945353998
26673.601279710787,12,1120.5444546678054,245.53722353875617
26673.601279710787,13,1149.9580307264976,264.0927981988782
26673.601279710787,14,1076.1038113677323,246.14591524970072
26673.601279710787,15,1146.0256033463302,263.5854051454215
26673.601279710787,16,1123.860692286881,236.9375598640022
26673.601279710787,17,876.6209989719667,183.86872280836528
26673.601279710787,18,814.5778206757234,166.74928718317506
26673.601279710787,19,711.5030250690535,151.12739962362173
26673.601279710787,20,1100.8188092822227,245.888582168651
26673.601279710787,21,1117.9217117068386,236.29272755134843
26673.601279710787,22,1046.887284066907,221.7169679483236
26673.601279710787,23,900.0593788684056,195.80408154232668
26673.601279710787,24,708.5235998625873,158.95791331428242
26673.601279710787,25,651.3771356856837,146.661860877993
26673.601279710787,26,646.7518134914195,148.0082107624129
26673.601279710787,27,646.4371953072457,145.63612761786473
26673.601279710787,28,1142.1050228853953,265.22417898557967
26673.601279710787,29,948.8974411285207,194.75907829332024
26673.601279710787,30,1073.8205051369262,245.99745385678742
26673.601279710787,31,942.5347832249142,217.0634905757569
28774.43539555614,0,1123.3296346447835,267.3609366871579
28774.43539555614,1,971.7620386156517,211.1895478212753
28774.43539555614,2,1117.5860988384989,263.7135323660219
28774.43539555614,3,1121.0604676184832,265.6288436220861
28774.43539555614,4,1090.5194687102746,242.97366408377005
28774.43539555614,5,974.3895445583635,233.58786741087653
28774.43539555614,6,866.3303608678227,216.6113744481183
28774.43539555614,7,1134.0448405475763,269.8197859756804
28774.43539555614,8,968.7470011767799,212.75103806017464
28774.43539555614,9,886.4986801422862,201.1465010671892
28774.43539555614,10,1157.3577567100808,283.26637475078996
28774.43539555614,11,991.7287205714244,240.44617747976767
28774.43539555614,12,1065.2879049968776,258.2382207627113
28774.43539555614,13,887.5072837725935,201.33965863652446
28774.43539555614,14,743.5974227075345,174.38305673149486
28774.43539555614,15,480.9090364336773,129.86061928350063
28774.43539555614,16,483.00965106500155,123.67311299354239
28774.43539555614,17,478.7973008195917,121.05829192179272
28774.43539555614,18,476.14216618533237,118.1144287725932
28774.43539555614,19,471.89756508991474,117.56414864433583
28774.43539555614,20,465.6492409254807,118.74304232317544
28774.43539555614,21,466.44091588580045,117.449741534179
28774.43539555614,22,1118.2628801456658,265.25135576348237
28774.43539555614,23,924.1778903542594,204.43518418813116
28774.43539555614,24,795.0851401773551,185.25277478852766
28774.43539555614,25,1110.3001522293646,248.97009798866074
